16,0.6355661595051093
22,0.8534299415911064
15,4.135070499078619
16,-0.6589401803365751
16,-0.5816235557430378
18,-0.1689038097525215
18,0.2856037314739601
14,-0.15119397843723192
15,0.1277579521104949
15,-0.4391534991905145
12,-0.103691773331686
14,0.11888196987419541
18,0.6074938026731642
23,-0.6164149827175274
14,-0.4060074848578519
14,-0.3861562081694814
23,-0.3128945669896231
21,-0.21997606870531877
21,-0.24046451737536254
19,0.04179835415644145
18,-0.9383704634176776
18,-0.746556024664932
18,-0.1979358224988032
15,-1.0155580480673356
15,0.8096418107772931
15,0.10673999642546632
12,-0.869225174426741
12,-0.3567336744179399
11,-0.22243126891993203
11,0.3333120638819088
19,-0.4248642225789487
14,-0.3845350089781627
14,-0.8317111756752494
23,-1.3307139543913376
0,-0.1978899274738032
13,0.00606884014514876
14,0.034888466999389675
14,-0.070091777407982
16,-0.08484673493751652
17,-0.7780947439579466
19,-0.07097855720730316
14,-1.2467436672879737
14,-0.6638769187989881
20,0.8606255920700538
15,1.3970343357174189
15,0.53799750452922
15,-0.2708694561202397
16,0.8356847743822843
16,-0.37687156970459806
16,1.5797133507840826
16,-0.6272872901416953
16,-0.07117097249935161
18,0.08510601210110336
19,-0.43583213877051397
19,-1.167743424037417
19,-1.2337545469327413
19,0.004472882827673372
19,0.4105813505028659
19,0.00345767709613809
19,-0.5343200997751598
20,0.5245353534314616
20,-0.07026784916078059
21,-0.573483809052514
15,-0.5225284936976675
15,-0.3948739380901868
15,-0.2754271482936806
15,0.3406300294100089
15,0.44388838358919736
16,0.026411251272323022
16,-1.0097913652545376
16,-0.574942697664963
17,0.3093544260503741
17,-0.1623094129590464
16,-1.2158023995226863
19,-0.020045932370588132
19,-0.5086995485807243
19,0.15514488000144996
16,-0.17008825650281775
16,-0.26422743849440894
18,0.21488277689161894
11,0.4675097493291748
17,-0.16359367893855722
13,-0.03132142796513844
17,0.028341774149179547
14,0.9096079149478037
19,0.06509003857937799
19,0.055362679671288606
19,-0.012478324651379963
18,0.2343760286498056
19,-0.34450127237531725
18,-0.0482106943250085
19,0.4611933348432459
18,-0.15839812630049188
18,-0.0546351304386023
19,-0.11281258902699981
18,-0.4939977741459233
19,-0.50795029872908
19,0.27730692649542193
19,0.7127918246946567
19,0.3924505291103606
19,-0.08588886949337672
18,0.02590458083493883
18,-0.08483284147902823
19,-0.335466523311457
18,-0.6650503947005469
18,-0.5294040771365487
19,-0.06036999069344817
19,-0.49240707009836543
18,-0.5666790278333974
18,-0.41272640180104214
18,-0.2501897036307559
19,-0.3126212823990574
19,-0.11545988753008621
18,-0.24370556822339257
18,2.934045989540528
18,0.09752381748629584
19,-0.42448807829882573
19,-0.6021869674410989
19,0.052187588071582934
19,-1.2169478516203147
18,-0.37369845350175046
15,-0.7831974030782597
19,0.29936086273007206
22,-0.8908417253649699
22,0.4255366154329458
10,-0.3612071184393477
10,-0.07910670726419572
21,-0.62074715546184
11,-0.5028809091079811
12,-0.5311877987958934
12,-1.0644259235346403
12,-1.309215291099725
12,-0.46119332600199847
12,-0.6711714508581741
12,-0.3703582090558865
13,-0.2688656295132435
13,-0.49226320536488966
13,0.4892937573847801
11,0.2090824676612022
13,-0.4436933682754481
22,0.7245598166846094
16,-0.4461886245965133
14,0.9784634185831076
15,0.4004164397498743
15,0.49727917449160136
15,0.027970423890500577
10,-0.7229648307786949
12,0.19119706162229205
16,-0.1566073119414391
12,-0.08225132902611074
13,-0.15536413644891528
14,0.43268958651944756
12,-0.055675660184087226
13,-0.44057427757645945
13,0.29621707563440847
14,0.30842097695261256
14,1.1784169505691295
14,0.17343393423645198
14,-0.03171331359877087
15,0.6192353182574598
15,0.31514866163846683
11,0.5346984940675604
12,0.5817919155767717
13,0.31321125546971335
13,0.3939553918387344
13,0.18114576918219166
13,-0.34976690102596886
14,-0.007434756698829426
1,0.559752688413873
15,0.41068051869573524
13,0.3501060446443809
13,-0.06367740241242771
19,0.12647146622466346
15,-0.12424006775501874
11,0.3167973170129718
12,0.43721548035131913
12,4.193327412375775
12,-1.3040680337187496
16,-0.2416190133336075
20,-0.3580610384569697
20,0.37165124093542024
20,0.13873628478427966
21,0.3728431979548562
21,0.28261169808475584
11,0.8311877594418534
14,-0.09549286870670198
20,0.6322422388969866
20,0.33400424588345823
20,0.17465792103080058
21,0.4148539104811964
21,0.16302815900279224
21,0.25549679021573746
21,0.2787799496714641
21,0.4057963361125039
21,1.2340399487698575
21,0.3962793267956161
21,0.9073256918851333
21,1.8625896367438706
22,0.010064037151094593
22,-0.18853894358112275
